time,TAI_SECONDS,LAST_ACC_CMD_BYTES1,LAST_ACC_CMD_BYTES2,LAST_ACC_CMD_BYTES3,LAST_ACC_CMD_BYTES4,LAST_ACC_CMD_BYTES5,LAST_ACC_CMD_BYTES6
2022-02-02T19:15:14Z,3485506574,36,7,0,0,2,0
2022-02-02T19:15:15Z,3485506579,36,7,0,0,2,0
2022-02-02T19:15:16Z,3485506584,36,7,0,0,2,0
2022-02-02T19:15:17Z,3485506589,36,7,0,0,2,0
2022-02-02T19:15:18Z,3485506594,36,7,0,0,2,0
2022-02-02T19:15:19Z,3485506599,36,7,0,0,2,0
2022-02-02T19:15:20Z,3485506604,36,7,0,0,2,0
2022-02-02T19:15:21Z,3485506609,36,7,0,0,2,0
2022-02-02T19:15:22Z,3485506613,36,7,0,0,2,0
2022-02-02T19:15:23Z,3485506618,36,7,0,0,2,0
2022-02-02T19:15:24Z,3485506624,36,7,0,0,2,0
2022-02-02T19:15:25Z,3485506629,36,7,0,0,2,0
2022-02-02T19:15:26Z,3485506634,36,7,0,0,2,0
2022-02-02T19:15:27Z,3485506639,36,7,0,0,2,0
2022-02-02T19:15:28Z,3485506644,36,7,0,0,2,0
2022-02-02T19:15:29Z,3485506649,36,7,0,0,2,0
2022-02-02T19:15:30Z,3485506654,36,7,0,0,2,0
2022-02-02T19:15:31Z,3485506658,36,7,0,0,2,0
2022-02-02T19:15:32Z,3485506664,36,7,0,0,2,0
2022-02-02T19:15:33Z,3485506668,36,7,0,0,2,0
2022-02-02T19:15:34Z,3485506674,36,7,0,0,2,0
2022-02-02T19:15:35Z,3485506679,36,7,0,0,2,0
2022-02-02T19:15:36Z,3485506684,36,7,0,0,2,0
2022-02-02T19:15:37Z,3485506689,36,7,0,0,2,0
2022-02-02T19:15:38Z,3485506693,36,7,0,0,2,0
2022-02-02T19:15:39Z,3485506699,36,7,0,0,2,0
2022-02-02T19:15:40Z,3485506704,36,7,0,0,2,0
2022-02-02T19:15:41Z,3485506707,36,7,0,0,2,0
2022-02-02T19:15:42Z,3485506714,36,7,0,0,2,0
2022-02-02T19:15:43Z,3485506719,36,7,0,0,2,0
2022-02-02T19:15:44Z,3485506724,36,7,0,0,2,0
2022-02-02T19:15:45Z,3485506729,36,7,0,0,2,0
2022-02-02T19:15:46Z,3485506734,36,7,0,0,2,0
2022-02-02T19:15:47Z,3485506739,36,7,0,0,2,0
2022-02-02T19:15:48Z,3485506744,36,7,0,0,2,0
2022-02-02T19:15:49Z,3485506749,36,7,0,0,2,0
2022-02-02T19:15:50Z,3485506754,36,7,0,0,2,0
2022-02-02T19:15:51Z,3485506758,36,7,0,0,2,0
2022-02-02T19:15:52Z,3485506763,36,7,0,0,2,0
2022-02-02T19:15:53Z,3485506768,36,7,0,0,2,0
2022-02-02T19:15:54Z,3485506772,36,7,0,0,2,0
2022-02-02T19:15:55Z,3485506779,36,7,0,0,2,0
2022-02-02T19:15:56Z,3485506783,36,7,0,0,2,0
2022-02-02T19:15:57Z,3485506788,36,7,0,0,2,0
2022-02-02T19:15:58Z,3485506794,36,7,0,0,2,0
2022-02-02T19:15:59Z,3485506799,36,7,0,0,2,0
2022-02-02T19:16:00Z,3485506804,36,7,0,0,2,0
2022-02-02T19:16:01Z,3485506806,36,7,0,0,2,0
2022-02-02T19:16:02Z,3485506814,36,7,0,0,2,0
2022-02-02T19:16:03Z,3485506819,36,7,0,0,2,0
2022-02-02T19:16:04Z,3485506824,36,7,0,0,2,0
2022-02-02T19:16:05Z,3485506829,36,7,0,0,2,0
2022-02-02T19:16:06Z,3485506833,36,7,0,0,2,0
2022-02-02T19:16:07Z,3485506839,36,7,0,0,2,0
2022-02-02T19:16:08Z,3485506843,36,7,0,0,2,0
2022-02-02T19:16:09Z,3485506848,36,7,0,0,2,0
2022-02-02T19:16:10Z,3485506854,36,7,0,0,2,0
2022-02-02T19:16:11Z,3485506859,36,7,0,0,2,0
2022-02-02T19:16:12Z,3485506864,36,7,0,0,2,0
2022-02-02T19:16:13Z,3485506867,36,7,0,0,2,0
2022-02-02T19:16:14Z,3485506873,36,7,0,0,2,0
2022-02-02T19:16:15Z,3485506879,36,7,0,0,2,0
2022-02-02T19:16:16Z,3485506884,36,7,0,0,2,0
2022-02-02T19:16:17Z,3485506889,36,7,0,0,2,0
2022-02-02T19:16:18Z,3485506894,36,7,0,0,2,0
2022-02-02T19:16:19Z,3485506899,36,7,0,0,2,0
2022-02-02T19:16:20Z,3485506904,36,7,0,0,2,0
2022-02-02T19:16:21Z,3485506908,36,7,0,0,2,0
2022-02-02T19:16:22Z,3485506914,36,7,0,0,2,0
2022-02-02T19:16:23Z,3485506916,36,7,0,0,2,0
2022-02-02T19:16:24Z,3485506924,36,7,0,0,2,0
2022-02-02T19:16:25Z,3485506929,36,7,0,0,2,0
2022-02-02T19:16:26Z,3485506933,36,7,0,0,2,0
2022-02-02T19:16:27Z,3485506939,36,7,0,0,2,0
2022-02-02T19:16:28Z,3485506943,36,7,0,0,2,0
2022-02-02T19:16:29Z,3485506949,36,7,0,0,2,0
2022-02-02T19:16:30Z,3485506954,36,7,0,0,2,0
2022-02-02T19:16:31Z,3485506957,36,7,0,0,2,0
2022-02-02T19:16:32Z,3485506963,36,7,0,0,2,0
2022-02-02T19:16:33Z,3485506968,36,7,0,0,2,0
2022-02-02T19:16:34Z,3485506974,36,7,0,0,2,0
2022-02-02T19:16:35Z,3485506979,36,7,0,0,2,0
2022-02-02T19:16:36Z,3485506983,36,7,0,0,2,0
2022-02-02T19:16:37Z,3485506989,36,7,0,0,2,0
2022-02-02T19:16:38Z,3485506994,36,7,0,0,2,0
2022-02-02T19:16:39Z,3485506999,36,7,0,0,2,0
2022-02-02T19:16:40Z,3485507004,36,7,0,0,2,0
2022-02-02T19:16:41Z,3485507008,36,7,0,0,2,0
2022-02-02T19:16:42Z,3485507014,36,7,0,0,2,0
2022-02-02T19:16:43Z,3485507019,36,7,0,0,2,0
2022-02-02T19:16:44Z,3485507024,36,7,0,0,2,0
2022-02-02T19:16:45Z,3485507028,36,7,0,0,2,0
2022-02-02T19:16:46Z,3485507032,36,7,0,0,2,0
2022-02-02T19:16:47Z,3485507039,36,7,0,0,2,0
2022-02-02T19:16:48Z,3485507044,36,7,0,0,2,0
2022-02-02T19:16:49Z,3485507048,36,7,0,0,2,0
2022-02-02T19:16:50Z,3485507053,36,7,0,0,2,0
2022-02-02T19:16:51Z,3485507059,36,7,0,0,2,0
2022-02-02T19:16:52Z,3485507064,36,7,0,0,2,0
2022-02-02T19:16:53Z,3485507069,36,7,0,0,2,0
2022-02-02T19:16:54Z,3485507073,36,7,0,0,2,0
2022-02-02T19:16:55Z,3485507079,36,7,0,0,2,0
2022-02-02T19:16:56Z,3485507084,36,7,0,0,2,0
2022-02-02T19:16:57Z,3485507089,36,7,0,0,2,0
2022-02-02T19:16:58Z,3485507093,36,7,0,0,2,0
2022-02-02T19:16:59Z,3485507096,36,7,0,0,2,0
2022-02-02T19:17:00Z,3485507103,36,7,0,0,2,0
2022-02-02T19:17:01Z,3485507108,36,7,0,0,2,0
2022-02-02T19:17:02Z,3485507113,36,7,0,0,2,0
2022-02-02T19:17:03Z,3485507119,36,7,0,0,2,0
2022-02-02T19:17:04Z,3485507123,36,7,0,0,2,0
2022-02-02T19:17:05Z,3485507129,36,7,0,0,2,0
2022-02-02T19:17:06Z,3485507133,36,7,0,0,2,0
2022-02-02T19:17:07Z,3485507139,36,7,0,0,2,0
2022-02-02T19:17:08Z,3485507144,36,7,0,0,2,0
2022-02-02T19:17:09Z,3485507146,36,7,0,0,2,0
2022-02-02T19:17:10Z,3485507154,36,7,0,0,2,0
2022-02-02T19:17:11Z,3485507159,36,7,0,0,2,0
2022-02-02T19:17:12Z,3485507163,36,7,0,0,2,0
2022-02-02T19:17:13Z,3485507169,36,7,0,0,2,0
2022-02-02T19:17:14Z,3485507172,36,7,0,0,2,0
2022-02-02T19:17:15Z,3485507179,36,7,0,0,2,0
2022-02-02T19:17:16Z,3485507183,36,7,0,0,2,0
2022-02-02T19:17:17Z,3485507189,36,7,0,0,2,0
2022-02-02T19:17:18Z,3485507194,36,7,0,0,2,0
2022-02-02T19:17:19Z,3485507198,36,7,0,0,2,0
2022-02-02T19:17:20Z,3485507204,36,7,0,0,2,0
2022-02-02T19:17:21Z,3485507209,36,7,0,0,2,0
2022-02-02T19:17:22Z,3485507214,36,7,0,0,2,0
2022-02-02T19:17:23Z,3485507219,36,7,0,0,2,0
2022-02-02T19:17:24Z,3485507224,36,7,0,0,2,0
2022-02-02T19:17:25Z,3485507229,36,7,0,0,2,0
2022-02-02T19:17:26Z,3485507233,36,7,0,0,2,0
2022-02-02T19:17:27Z,3485507237,36,7,0,0,2,0
2022-02-02T19:17:28Z,3485507244,36,7,0,0,2,0
2022-02-02T19:17:29Z,3485507249,36,7,0,0,2,0
2022-02-02T19:17:30Z,3485507253,36,7,0,0,2,0
2022-02-02T19:17:31Z,3485507258,36,7,0,0,2,0
2022-02-02T19:17:32Z,3485507262,36,7,0,0,2,0
2022-02-02T19:17:33Z,3485507269,36,7,0,0,2,0
2022-02-02T19:17:34Z,3485507274,36,7,0,0,2,0
2022-02-02T19:17:35Z,3485507279,36,7,0,0,2,0
2022-02-02T19:17:36Z,3485507284,36,7,0,0,2,0
2022-02-02T19:17:37Z,3485507289,36,7,0,0,2,0
2022-02-02T19:17:38Z,3485507294,36,7,0,0,2,0
2022-02-02T19:17:39Z,3485507299,36,7,0,0,2,0
2022-02-02T19:17:40Z,3485507303,36,7,0,0,2,0
2022-02-02T19:17:41Z,3485507309,36,7,0,0,2,0
2022-02-02T19:17:42Z,3485507314,36,7,0,0,2,0
2022-02-02T19:17:43Z,3485507319,36,7,0,0,2,0
2022-02-02T19:17:44Z,3485507324,36,7,0,0,2,0
2022-02-02T19:17:45Z,3485507329,36,7,0,0,2,0
2022-02-02T19:17:46Z,3485507334,36,7,0,0,2,0
2022-02-02T19:17:47Z,3485507339,36,7,0,0,2,0
2022-02-02T19:17:48Z,3485507343,36,7,0,0,2,0
2022-02-02T19:17:49Z,3485507349,36,7,0,0,2,0
2022-02-02T19:17:50Z,3485507354,36,7,0,0,2,0
2022-02-02T19:17:51Z,3485507358,36,7,0,0,2,0
2022-02-02T19:17:52Z,3485507364,36,7,0,0,2,0
2022-02-02T19:17:53Z,3485507369,36,7,0,0,2,0
2022-02-02T19:17:54Z,3485507374,36,7,0,0,2,0
2022-02-02T19:17:55Z,3485507379,36,7,0,0,2,0
2022-02-02T19:17:56Z,3485507383,36,7,0,0,2,0
2022-02-02T19:17:57Z,3485507388,36,7,0,0,2,0
2022-02-02T19:17:58Z,3485507394,36,7,0,0,2,0
2022-02-02T19:17:59Z,3485507398,36,7,0,0,2,0
2022-02-02T19:18:00Z,3485507404,36,7,0,0,2,0
2022-02-02T19:18:01Z,3485507409,36,7,0,0,2,0
2022-02-02T19:18:02Z,3485507414,36,7,0,0,2,0
2022-02-02T19:18:03Z,3485507419,36,7,0,0,2,0
2022-02-02T19:18:04Z,3485507424,36,7,0,0,2,0
2022-02-02T19:18:05Z,3485507429,36,7,0,0,2,0
2022-02-02T19:18:06Z,3485507434,36,7,0,0,2,0
2022-02-02T19:18:07Z,3485507439,36,7,0,0,2,0
2022-02-02T19:18:08Z,3485507444,36,7,0,0,2,0
2022-02-02T19:18:09Z,3485507449,36,7,0,0,2,0
2022-02-02T19:18:10Z,3485507454,36,7,0,0,2,0
2022-02-02T19:18:11Z,3485507459,36,7,0,0,2,0
2022-02-02T19:18:12Z,3485507464,36,7,0,0,2,0
2022-02-02T19:18:13Z,3485507469,36,7,0,0,2,0
2022-02-02T19:18:14Z,3485507474,36,7,0,0,2,0
2022-02-02T19:18:15Z,3485507478,36,7,0,0,2,0
2022-02-02T19:18:16Z,3485507484,36,7,0,0,2,0
2022-02-02T19:18:17Z,3485507489,36,7,0,0,2,0
2022-02-02T19:18:18Z,3485507493,36,7,0,0,2,0
2022-02-02T19:18:19Z,3485507499,36,7,0,0,2,0
2022-02-02T19:18:20Z,3485507504,36,7,0,0,2,0
2022-02-02T19:18:21Z,3485507509,36,7,0,0,2,0
2022-02-02T19:18:22Z,3485507514,36,7,0,0,2,0
2022-02-02T19:18:23Z,3485507518,36,7,0,0,2,0
2022-02-02T19:18:24Z,3485507524,36,7,0,0,2,0
2022-02-02T19:18:25Z,3485507529,36,7,0,0,2,0
2022-02-02T19:18:26Z,3485507531,36,7,0,0,2,0
2022-02-02T19:18:27Z,3485507539,36,7,0,0,2,0
2022-02-02T19:18:28Z,3485507544,36,7,0,0,2,0
2022-02-02T19:18:29Z,3485507549,36,7,0,0,2,0
2022-02-02T19:18:30Z,3485507554,36,7,0,0,2,0
2022-02-02T19:18:31Z,3485507558,36,7,0,0,2,0
2022-02-02T19:18:32Z,3485507564,36,7,0,0,2,0
2022-02-02T19:18:33Z,3485507569,36,7,0,0,2,0
2022-02-02T19:18:34Z,3485507574,36,7,0,0,2,0
2022-02-02T19:18:35Z,3485507579,36,7,0,0,2,0
2022-02-02T19:18:36Z,3485507583,36,7,0,0,2,0
2022-02-02T19:18:37Z,3485507589,36,7,0,0,2,0
2022-02-02T19:18:38Z,3485507593,36,7,0,0,2,0
2022-02-02T19:18:39Z,3485507596,36,7,0,0,2,0
2022-02-02T19:18:40Z,3485507604,36,7,0,0,2,0
2022-02-02T19:18:41Z,3485507607,36,7,0,0,2,0
2022-02-02T19:18:42Z,3485507614,36,7,0,0,2,0
2022-02-02T19:18:43Z,3485507619,36,7,0,0,2,0
2022-02-02T19:18:44Z,3485507624,36,7,0,0,2,0
2022-02-02T19:18:45Z,3485507628,36,7,0,0,2,0
2022-02-02T19:18:46Z,3485507634,36,7,0,0,2,0
2022-02-02T19:18:47Z,3485507636,36,7,0,0,2,0
2022-02-02T19:18:48Z,3485507644,36,7,0,0,2,0
2022-02-02T19:18:49Z,3485507649,36,7,0,0,2,0
2022-02-02T19:18:50Z,3485507654,36,7,0,0,2,0
2022-02-02T19:18:51Z,3485507658,36,7,0,0,2,0
2022-02-02T19:18:52Z,3485507663,36,7,0,0,2,0
2022-02-02T19:18:53Z,3485507669,36,7,0,0,2,0
2022-02-02T19:18:54Z,3485507672,36,7,0,0,2,0
2022-02-02T19:18:55Z,3485507679,36,7,0,0,2,0
2022-02-02T19:18:56Z,3485507681,36,7,0,0,2,0
2022-02-02T19:18:57Z,3485507688,36,7,0,0,2,0
2022-02-02T19:18:58Z,3485507694,36,7,0,0,2,0
2022-02-02T19:18:59Z,3485507699,36,7,0,0,2,0
2022-02-02T19:19:00Z,3485507704,36,7,0,0,2,0
2022-02-02T19:19:01Z,3485507708,36,7,0,0,2,0
2022-02-02T19:19:02Z,3485507714,36,7,0,0,2,0
2022-02-02T19:19:03Z,3485507719,36,7,0,0,2,0
2022-02-02T19:19:04Z,3485507724,36,7,0,0,2,0
2022-02-02T19:19:05Z,3485507728,36,7,0,0,2,0
2022-02-02T19:19:06Z,3485507732,36,7,0,0,2,0
2022-02-02T19:19:07Z,3485507739,36,7,0,0,2,0
2022-02-02T19:19:08Z,3485507744,36,7,0,0,2,0
2022-02-02T19:19:09Z,3485507748,36,7,0,0,2,0
2022-02-02T19:19:10Z,3485507753,36,7,0,0,2,0
2022-02-02T19:19:11Z,3485507757,36,7,0,0,2,0
2022-02-02T19:19:12Z,3485507763,36,7,0,0,2,0
2022-02-02T19:19:13Z,3485507769,36,7,0,0,2,0
2022-02-02T19:19:14Z,3485507774,36,7,0,0,2,0
2022-02-02T19:19:15Z,3485507779,36,7,0,0,2,0
2022-02-02T19:19:16Z,3485507784,36,7,0,0,2,0
2022-02-02T19:19:17Z,3485507789,36,7,0,0,2,0
2022-02-02T19:19:18Z,3485507794,36,7,0,0,2,0
2022-02-02T19:19:19Z,3485507799,36,7,0,0,2,0
2022-02-02T19:19:20Z,3485507804,36,7,0,0,2,0
2022-02-02T19:19:21Z,3485507809,36,7,0,0,2,0
2022-02-02T19:19:22Z,3485507814,36,7,0,0,2,0
2022-02-02T19:19:23Z,3485507819,36,7,0,0,2,0
2022-02-02T19:19:24Z,3485507824,36,7,0,0,2,0
2022-02-02T19:19:25Z,3485507829,36,7,0,0,2,0
2022-02-02T19:19:26Z,3485507834,36,7,0,0,2,0
2022-02-02T19:19:27Z,3485507837,36,7,0,0,2,0
2022-02-02T19:19:28Z,3485507844,36,7,0,0,2,0
2022-02-02T19:19:29Z,3485507849,36,7,0,0,2,0
2022-02-02T19:19:30Z,3485507854,36,7,0,0,2,0
2022-02-02T19:19:31Z,3485507859,36,7,0,0,2,0
2022-02-02T19:19:32Z,3485507864,36,7,0,0,2,0
2022-02-02T19:19:33Z,3485507869,36,7,0,0,2,0
2022-02-02T19:19:34Z,3485507873,36,7,0,0,2,0
2022-02-02T19:19:35Z,3485507878,36,7,0,0,2,0
2022-02-02T19:19:36Z,3485507884,36,7,0,0,2,0
2022-02-02T19:19:37Z,3485507889,36,7,0,0,2,0
2022-02-02T19:19:38Z,3485507894,36,7,0,0,2,0
2022-02-02T19:19:39Z,3485507899,36,7,0,0,2,0
2022-02-02T19:19:40Z,3485507904,36,7,0,0,2,0
2022-02-02T19:19:41Z,3485507909,36,7,0,0,2,0
2022-02-02T19:19:42Z,3485507914,36,7,0,0,2,0
2022-02-02T19:19:43Z,3485507918,36,7,0,0,2,0
2022-02-02T19:19:44Z,3485507924,36,7,0,0,2,0
2022-02-02T19:19:45Z,3485507928,36,7,0,0,2,0
2022-02-02T19:19:46Z,3485507934,36,7,0,0,2,0
2022-02-02T19:19:47Z,3485507939,36,7,0,0,2,0
2022-02-02T19:19:48Z,3485507944,36,7,0,0,2,0
2022-02-02T19:19:49Z,3485507949,36,7,0,0,2,0
2022-02-02T19:19:50Z,3485507954,36,7,0,0,2,0
2022-02-02T19:19:51Z,3485507957,36,7,0,0,2,0
2022-02-02T19:19:52Z,3485507964,36,7,0,0,2,0
2022-02-02T19:19:53Z,3485507969,36,7,0,0,2,0
2022-02-02T19:19:54Z,3485507974,36,7,0,0,2,0
2022-02-02T19:19:55Z,3485507979,36,7,0,0,2,0
2022-02-02T19:19:56Z,3485507984,36,7,0,0,2,0
2022-02-02T19:19:57Z,3485507989,36,7,0,0,2,0
2022-02-02T19:19:58Z,3485507993,36,7,0,0,2,0
2022-02-02T19:19:59Z,3485507998,36,7,0,0,2,0
2022-02-02T19:20:00Z,3485508004,36,7,0,0,2,0
2022-02-02T19:20:01Z,3485508009,36,7,0,0,2,0
2022-02-02T19:20:02Z,3485508014,36,7,0,0,2,0
2022-02-02T19:20:03Z,3485508019,36,7,0,0,2,0
2022-02-02T19:20:04Z,3485508021,36,7,0,0,2,0
2022-02-02T19:20:05Z,3485508029,36,7,0,0,2,0
2022-02-02T19:20:06Z,3485508033,36,7,0,0,2,0
2022-02-02T19:20:07Z,3485508039,36,7,0,0,2,0
2022-02-02T19:20:08Z,3485508044,36,7,0,0,2,0
2022-02-02T19:20:09Z,3485508047,36,7,0,0,2,0
2022-02-02T19:20:10Z,3485508054,36,7,0,0,2,0
2022-02-02T19:20:11Z,3485508058,36,7,0,0,2,0
2022-02-02T19:20:12Z,3485508063,36,7,0,0,2,0
2022-02-02T19:20:13Z,3485508069,36,7,0,0,2,0
2022-02-02T19:20:14Z,3485508074,36,7,0,0,2,0
2022-02-02T19:20:15Z,3485508079,36,7,0,0,2,0
2022-02-02T19:20:16Z,3485508082,36,7,0,0,2,0
2022-02-02T19:20:17Z,3485508088,36,7,0,0,2,0
2022-02-02T19:20:18Z,3485508093,36,7,0,0,2,0
2022-02-02T19:20:19Z,3485508098,36,7,0,0,2,0
2022-02-02T19:20:20Z,3485508104,36,7,0,0,2,0
2022-02-02T19:20:21Z,3485508108,36,7,0,0,2,0
2022-02-02T19:20:22Z,3485508113,36,7,0,0,2,0
2022-02-02T19:20:23Z,3485508118,36,7,0,0,2,0
2022-02-02T19:20:24Z,3485508123,36,7,0,0,2,0
2022-02-02T19:20:25Z,3485508129,36,7,0,0,2,0
2022-02-02T19:20:26Z,3485508133,36,7,0,0,2,0
2022-02-02T19:20:27Z,3485508139,36,7,0,0,2,0
2022-02-02T19:20:28Z,3485508142,36,7,0,0,2,0
2022-02-02T19:20:29Z,3485508148,36,7,0,0,2,0
2022-02-02T19:20:30Z,3485508153,36,7,0,0,2,0
2022-02-02T19:20:31Z,3485508159,36,7,0,0,2,0
2022-02-02T19:20:32Z,3485508164,36,7,0,0,2,0
2022-02-02T19:20:33Z,3485508167,36,7,0,0,2,0
2022-02-02T19:20:34Z,3485508174,36,7,0,0,2,0
2022-02-02T19:20:35Z,3485508177,36,7,0,0,2,0
2022-02-02T19:20:36Z,3485508183,36,7,0,0,2,0
2022-02-02T19:20:37Z,3485508189,36,7,0,0,2,0
2022-02-02T19:20:38Z,3485508193,36,7,0,0,2,0
2022-02-02T19:20:39Z,3485508199,36,7,0,0,2,0
2022-02-02T19:20:40Z,3485508203,36,7,0,0,2,0
2022-02-02T19:20:41Z,3485508208,36,7,0,0,2,0
2022-02-02T19:20:42Z,3485508214,36,7,0,0,2,0
2022-02-02T19:20:43Z,3485508219,36,7,0,0,2,0
2022-02-02T19:20:44Z,3485508224,36,7,0,0,2,0
2022-02-02T19:20:45Z,3485508229,36,7,0,0,2,0
2022-02-02T19:20:46Z,3485508234,36,7,0,0,2,0
2022-02-02T19:20:47Z,3485508239,36,7,0,0,2,0
2022-02-02T19:20:48Z,3485508244,36,7,0,0,2,0
2022-02-02T19:20:49Z,3485508249,36,7,0,0,2,0
2022-02-02T19:20:50Z,3485508254,36,7,0,0,2,0
2022-02-02T19:20:51Z,3485508258,36,7,0,0,2,0
2022-02-02T19:20:52Z,3485508264,36,7,0,0,2,0
2022-02-02T19:20:53Z,3485508269,36,7,0,0,2,0
2022-02-02T19:20:54Z,3485508272,36,7,0,0,2,0
2022-02-02T19:20:55Z,3485508278,36,7,0,0,2,0
2022-02-02T19:20:56Z,3485508284,36,7,0,0,2,0
2022-02-02T19:20:57Z,3485508289,36,7,0,0,2,0
2022-02-02T19:20:58Z,3485508294,36,7,0,0,2,0
2022-02-02T19:20:59Z,3485508298,36,7,0,0,2,0
2022-02-02T19:21:00Z,3485508304,36,7,0,0,2,0
2022-02-02T19:21:01Z,3485508309,36,7,0,0,2,0
2022-02-02T19:21:02Z,3485508314,36,7,0,0,2,0
2022-02-02T19:21:03Z,3485508318,36,7,0,0,2,0
2022-02-02T19:21:04Z,3485508324,36,7,0,0,2,0
2022-02-02T19:21:05Z,3485508329,36,7,0,0,2,0
2022-02-02T19:21:06Z,3485508334,36,7,0,0,2,0
2022-02-02T19:21:07Z,3485508338,36,7,0,0,2,0
2022-02-02T19:21:08Z,3485508344,36,7,0,0,2,0
2022-02-02T19:21:09Z,3485508349,36,7,0,0,2,0
2022-02-02T19:21:10Z,3485508353,36,7,0,0,2,0
2022-02-02T19:21:11Z,3485508359,36,7,0,0,2,0
2022-02-02T19:21:12Z,3485508364,36,7,0,0,2,0
2022-02-02T19:21:13Z,3485508369,36,7,0,0,2,0
2022-02-02T19:21:14Z,3485508373,36,7,0,0,2,0
2022-02-02T19:21:15Z,3485508379,36,7,0,0,2,0
2022-02-02T19:21:16Z,3485508383,36,7,0,0,2,0
2022-02-02T19:21:17Z,3485508387,36,7,0,0,2,0
2022-02-02T19:21:18Z,3485508394,36,7,0,0,2,0
2022-02-02T19:21:19Z,3485508399,36,7,0,0,2,0
2022-02-02T19:21:20Z,3485508404,36,7,0,0,2,0
2022-02-02T19:21:21Z,3485508409,36,7,0,0,2,0
2022-02-02T19:21:22Z,3485508412,36,7,0,0,2,0
2022-02-02T19:21:23Z,3485508419,36,7,0,0,2,0
2022-02-02T19:21:24Z,3485508424,36,7,0,0,2,0
2022-02-02T19:21:25Z,3485508429,36,7,0,0,2,0
2022-02-02T19:21:26Z,3485508434,36,7,0,0,2,0
2022-02-02T19:21:27Z,3485508439,36,7,0,0,2,0
2022-02-02T19:21:28Z,3485508444,36,7,0,0,2,0
2022-02-02T19:21:29Z,3485508449,36,7,0,0,2,0
2022-02-02T19:21:30Z,3485508452,36,7,0,0,2,0
2022-02-02T19:21:31Z,3485508459,36,7,0,0,2,0
2022-02-02T19:21:32Z,3485508464,36,7,0,0,2,0
2022-02-02T19:21:33Z,3485508468,36,7,0,0,2,0
2022-02-02T19:21:34Z,3485508474,36,7,0,0,2,0
2022-02-02T19:21:35Z,3485508476,36,7,0,0,2,0
2022-02-02T19:21:36Z,3485508484,36,7,0,0,2,0
2022-02-02T19:21:37Z,3485508489,36,7,0,0,2,0
2022-02-02T19:21:38Z,3485508494,36,7,0,0,2,0
2022-02-02T19:21:39Z,3485508498,36,7,0,0,2,0
2022-02-02T19:21:40Z,3485508501,36,7,0,0,2,0
2022-02-02T19:21:41Z,3485508509,36,7,0,0,2,0
2022-02-02T19:21:42Z,3485508512,36,7,0,0,2,0
2022-02-02T19:21:43Z,3485508519,36,7,0,0,2,0
2022-02-02T19:21:44Z,3485508524,36,7,0,0,2,0
2022-02-02T19:21:45Z,3485508526,36,7,0,0,2,0
2022-02-02T19:21:46Z,3485508533,36,7,0,0,2,0
2022-02-02T19:21:47Z,3485508538,36,7,0,0,2,0
2022-02-02T19:21:48Z,3485508544,36,7,0,0,2,0
2022-02-02T19:21:49Z,3485508548,36,7,0,0,2,0
2022-02-02T19:21:50Z,3485508554,36,7,0,0,2,0
2022-02-02T19:21:51Z,3485508559,36,7,0,0,2,0
2022-02-02T19:21:52Z,3485508564,36,7,0,0,2,0
2022-02-02T19:21:53Z,3485508569,36,7,0,0,2,0
2022-02-02T19:21:54Z,3485508574,36,7,0,0,2,0
2022-02-02T19:21:55Z,3485508579,36,7,0,0,2,0
2022-02-02T19:21:56Z,3485508583,36,7,0,0,2,0
2022-02-02T19:21:57Z,3485508589,36,7,0,0,2,0
2022-02-02T19:21:58Z,3485508593,36,7,0,0,2,0
2022-02-02T19:21:59Z,3485508598,36,7,0,0,2,0
2022-02-02T19:22:00Z,3485508604,36,7,0,0,2,0
2022-02-02T19:22:01Z,3485508609,36,7,0,0,2,0
2022-02-02T19:22:02Z,3485508614,36,7,0,0,2,0
2022-02-02T19:22:03Z,3485508618,36,7,0,0,2,0
2022-02-02T19:22:04Z,3485508624,36,7,0,0,2,0
2022-02-02T19:22:05Z,3485508629,36,7,0,0,2,0
2022-02-02T19:22:06Z,3485508634,36,7,0,0,2,0
2022-02-02T19:22:07Z,3485508639,36,7,0,0,2,0
2022-02-02T19:22:08Z,3485508644,36,7,0,0,2,0
2022-02-02T19:22:09Z,3485508649,36,7,0,0,2,0
2022-02-02T19:22:10Z,3485508654,36,7,0,0,2,0
2022-02-02T19:22:11Z,3485508658,36,7,0,0,2,0
2022-02-02T19:22:12Z,3485508664,36,7,0,0,2,0
2022-02-02T19:22:13Z,3485508668,36,7,0,0,2,0
2022-02-02T19:22:15Z,3485508675,36,7,0,0,2,0
2022-02-02T19:22:16Z,3485508684,36,7,0,0,2,0
2022-02-02T19:22:17Z,3485508688,36,7,0,0,2,0
2022-02-02T19:22:18Z,3485508694,36,7,0,0,2,0
2022-02-02T19:22:19Z,3485508699,36,7,0,0,2,0
2022-02-02T19:22:20Z,3485508701,36,7,0,0,2,0
2022-02-02T19:22:21Z,3485508708,36,7,0,0,2,0
2022-02-02T19:22:22Z,3485508713,36,7,0,0,2,0
2022-02-02T19:22:23Z,3485508719,36,7,0,0,2,0
2022-02-02T19:22:24Z,3485508724,36,7,0,0,2,0
2022-02-02T19:22:25Z,3485508728,36,7,0,0,2,0
2022-02-02T19:22:26Z,3485508734,36,7,0,0,2,0
2022-02-02T19:22:27Z,3485508739,36,7,0,0,2,0
